tweet_id,retweet,favorite,timestamp,text,rating_numerator,rating_denominator,name,stage_value,final_pred,img_num,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
778383385161035776,1271,6515,2016-09-21 00:00:35+00:00,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13.0,10,Nala,,collie,1.0,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,collie,0.345266,1.0,borzoi,0.312823,1.0,Border_collie,0.213011,1.0
778286810187399168,3836,11576,2016-09-20 17:36:50+00:00,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11.0,10,Stanley,,Boston_bull,1.0,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,Boston_bull,0.32207,1.0,pug,0.229903,1.0,muzzle,0.10142,0.0
778039087836069888,3065,9417,2016-09-20 01:12:28+00:00,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12.0,10,Unknown,,German_shepherd,2.0,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,German_shepherd,0.717776,1.0,malinois,0.111175,1.0,Norwegian_elkhound,0.0588024,1.0
778039087836069888,3065,9417,2016-09-20 01:12:28+00:00,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12.0,10,Unknown,pupper,German_shepherd,2.0,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,German_shepherd,0.717776,1.0,malinois,0.111175,1.0,Norwegian_elkhound,0.0588024,1.0
778027034220126208,1885,7320,2016-09-20 00:24:34+00:00,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,11.27,10,Sophie,,clumber,1.0,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,clumber,0.946718,1.0,cocker_spaniel,0.0159499,1.0,Lhasa,0.00651911,1.0
778027034220126208,1885,7320,2016-09-20 00:24:34+00:00,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,11.27,10,Sophie,pupper,clumber,1.0,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,clumber,0.946718,1.0,cocker_spaniel,0.0159499,1.0,Lhasa,0.00651911,1.0
777885040357281792,1893,7078,2016-09-19 15:00:20+00:00,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3.0,10,Wesley,,Afghan_hound,1.0,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,Afghan_hound,0.123529,1.0,basset,0.119682,1.0,Siberian_husky,0.108709,1.0
777684233540206592,3403,12518,2016-09-19 01:42:24+00:00,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12.0,10,Unknown,,cocker_spaniel,1.0,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,cocker_spaniel,0.253442,1.0,golden_retriever,0.16285,1.0,otterhound,0.110921,1.0
777189768882946048,4999,15921,2016-09-17 16:57:35+00:00,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,12.0,10,Jeffrey,,Chihuahua,2.0,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,Chihuahua,0.988412,1.0,Mexican_hairless,0.00417722,1.0,hog,0.00150658,0.0
776813020089548800,1405,5444,2016-09-16 16:00:31+00:00,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12.0,10,Solomon,,toy_poodle,1.0,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,toy_poodle,0.51661,1.0,miniature_poodle,0.255033,1.0,standard_poodle,0.168989,1.0
776113305656188928,5068,13102,2016-09-14 17:40:06+00:00,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11.0,10,Sampson,,Unknown,1.0,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,mousetrap,0.777468,0.0,black_widow,0.0939402,0.0,paddlewheel,0.0174919,0.0
776113305656188928,5068,13102,2016-09-14 17:40:06+00:00,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11.0,10,Sampson,pupper,Unknown,1.0,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,mousetrap,0.777468,0.0,black_widow,0.0939402,0.0,paddlewheel,0.0174919,0.0
776088319444877312,179,2045,2016-09-14 16:00:49+00:00,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,10.0,10,Unknown,,pug,3.0,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,web_site,0.999916,0.0,pug,7.657020000000001e-05,1.0,menu,2.16468e-06,0.0
775842724423557120,3116,13022,2016-09-13 23:44:54+00:00,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12.0,10,Blue,,chow,2.0,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,chow,0.520022,1.0,bath_towel,0.0287747,0.0,French_bulldog,0.0259901,1.0
775733305207554048,4627,15413,2016-09-13 16:30:07+00:00,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,11.0,10,Anakin,doggo,Unknown,1.0,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,long-horned_beetle,0.6138520000000001,0.0,ox,0.0294728,0.0,rhinoceros_beetle,0.0278061,0.0
775733305207554048,4627,15413,2016-09-13 16:30:07+00:00,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,11.0,10,Anakin,,Unknown,1.0,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,long-horned_beetle,0.6138520000000001,0.0,ox,0.0294728,0.0,rhinoceros_beetle,0.0278061,0.0
775729183532220416,5302,14361,2016-09-13 16:13:44+00:00,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,13.0,10,Unknown,,Unknown,1.0,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,web_site,0.989407,0.0,hand-held_computer,0.00213902,0.0,menu,0.00211536,0.0
775364825476165632,3472,8295,2016-09-12 16:05:54+00:00,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11.0,10,Finley,doggo,beagle,3.0,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,beagle,0.571229,1.0,Chihuahua,0.175257,1.0,Pembroke,0.034306300000000005,1.0
775364825476165632,3472,8295,2016-09-12 16:05:54+00:00,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11.0,10,Finley,,beagle,3.0,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,beagle,0.571229,1.0,Chihuahua,0.175257,1.0,Pembroke,0.034306300000000005,1.0
775085132600442880,5488,17281,2016-09-11 21:34:30+00:00,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13.0,10,Tucker,,chow,1.0,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,chow,0.316565,1.0,golden_retriever,0.241929,1.0,Pomeranian,0.157524,1.0
774639387460112384,2013,7508,2016-09-10 16:03:16+00:00,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10.0,10,Sprinkles,,Walker_hound,1.0,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,Walker_hound,0.6275930000000001,1.0,basenji,0.128705,1.0,Ibizan_hound,0.126282,1.0
774314403806253056,6478,24167,2016-09-09 18:31:54+00:00,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14.0,10,Unknown,,Eskimo_dog,3.0,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,Eskimo_dog,0.5960449999999999,1.0,Siberian_husky,0.223067,1.0,Saluki,0.0363247,1.0
773985732834758656,4492,11925,2016-09-08 20:45:53+00:00,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11.0,10,Winnie,,pug,4.0,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,giant_panda,0.451149,0.0,fur_coat,0.148001,0.0,pug,0.10957,1.0
773985732834758656,4492,11925,2016-09-08 20:45:53+00:00,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11.0,10,Winnie,pupper,pug,4.0,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,giant_panda,0.451149,0.0,fur_coat,0.148001,0.0,pug,0.10957,1.0
773704687002451968,1891,7317,2016-09-08 02:09:06+00:00,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12.0,10,Loki,,silky_terrier,2.0,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,silky_terrier,0.324251,1.0,Yorkshire_terrier,0.18121,1.0,Airedale,0.133436,1.0
773670353721753600,1501,5935,2016-09-07 23:52:41+00:00,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10.0,10,Shakespeare,,Old_English_sheepdog,1.0,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,Old_English_sheepdog,0.969311,1.0,Maltese_dog,0.013243,1.0,soft-coated_wheaten_terrier,0.00485731,1.0
773547596996571136,7126,24553,2016-09-07 15:44:53+00:00,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11.0,10,Chelsea,,Norwegian_elkhound,1.0,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,Norwegian_elkhound,0.372202,1.0,Chesapeake_Bay_retriever,0.13718699999999998,1.0,malamute,0.07143619999999999,1.0
773547596996571136,7126,24553,2016-09-07 15:44:53+00:00,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11.0,10,Chelsea,pupper,Norwegian_elkhound,1.0,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,Norwegian_elkhound,0.372202,1.0,Chesapeake_Bay_retriever,0.13718699999999998,1.0,malamute,0.07143619999999999,1.0
773247561583001600,3699,10414,2016-09-06 19:52:39+00:00,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,10.0,10,Chip,,miniature_pinscher,1.0,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,seat_belt,0.713588,0.0,miniature_pinscher,0.08336879999999999,1.0,Brabancon_griffon,0.0756961,1.0
772581559778025472,1968,7192,2016-09-04 23:46:12+00:00,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,10.0,10,a,,Newfoundland,3.0,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,Newfoundland,0.574345,1.0,Border_collie,0.128352,1.0,Saint_Bernard,0.0594755,1.0
772193107915964416,1612,6665,2016-09-03 22:02:38+00:00,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12.0,10,Willem,,Pembroke,1.0,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,Pembroke,0.367945,1.0,Chihuahua,0.223522,1.0,Pekinese,0.164871,1.0
772193107915964416,1612,6665,2016-09-03 22:02:38+00:00,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12.0,10,Willem,pupper,Pembroke,1.0,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,Pembroke,0.367945,1.0,Chihuahua,0.223522,1.0,Pekinese,0.164871,1.0
772152991789019136,1300,4181,2016-09-03 19:23:13+00:00,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,10.0,10,Unknown,,golden_retriever,2.0,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,golden_retriever,0.275318,1.0,Irish_setter,0.100988,1.0,vizsla,0.07352489999999999,1.0
772102971039580160,1065,4448,2016-09-03 16:04:27+00:00,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,11.0,10,Penny,,Pembroke,1.0,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,Pembroke,0.54178,1.0,Cardigan,0.260504,1.0,Shetland_sheepdog,0.0637031,1.0
771770456517009408,3924,13356,2016-09-02 18:03:10+00:00,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11.0,10,Davey,,papillon,1.0,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,papillon,0.53318,1.0,collie,0.192031,1.0,Border_collie,0.121626,1.0
771380798096281600,5912,11746,2016-09-01 16:14:48+00:00,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,11.0,10,Fizz,,collie,1.0,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,collie,0.503728,1.0,Border_collie,0.450944,1.0,English_springer,0.0126928,1.0
771136648247640064,3357,10223,2016-09-01 00:04:38+00:00,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,11.0,10,Dixie,,golden_retriever,1.0,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,bathtub,0.36866,0.0,golden_retriever,0.297402,1.0,tub,0.201711,0.0
771014301343748096,1782,7032,2016-08-31 15:58:28+00:00,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,7.0,10,Unknown,,Unknown,1.0,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,meerkat,0.202335,0.0,doormat,0.11179,0.0,macaque,0.0889253,0.0
770787852854652928,1415,5498,2016-08-31 00:58:39+00:00,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,10.0,10,Winston,,Bernese_mountain_dog,1.0,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,Bernese_mountain_dog,0.787812,1.0,Greater_Swiss_Mountain_dog,0.163946,1.0,EntleBucher,0.020293400000000003,1.0
770772759874076672,1626,5749,2016-08-30 23:58:40+00:00,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,11.0,10,Sebastian,,chow,1.0,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,chow,0.979515,1.0,golden_retriever,0.0102187,1.0,Pomeranian,0.00460604,1.0
770293558247038976,1718,6923,2016-08-29 16:14:30+00:00,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,10.0,10,Jackson,,Italian_greyhound,1.0,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,Italian_greyhound,0.931668,1.0,Mexican_hairless,0.0388962,1.0,whippet,0.0131514,1.0
770069151037685760,2651,8385,2016-08-29 01:22:47+00:00,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,10.0,10,Carbon,,Boston_bull,1.0,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,Boston_bull,0.414965,1.0,American_Staffordshire_terrier,0.286985,1.0,Staffordshire_bullterrier,0.11497,1.0
769695466921623552,1926,7101,2016-08-28 00:37:54+00:00,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,13.0,10,Titan,,pug,1.0,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,pug,0.407117,1.0,muzzle,0.165638,0.0,kuvasz,0.0458372,1.0
769212283578875904,1969,5980,2016-08-26 16:37:54+00:00,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,12.0,10,DonDon,,golden_retriever,1.0,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,golden_retriever,0.16653800000000002,1.0,Pekinese,0.148215,1.0,cocker_spaniel,0.0827351,1.0
768970937022709760,7574,16017,2016-08-26 00:38:52+00:00,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,12.0,10,Kirby,,Pomeranian,1.0,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,Pomeranian,0.182358,1.0,golden_retriever,0.110658,1.0,mousetrap,0.08639889999999999,0.0
768855141948723200,1034,4660,2016-08-25 16:58:45+00:00,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,11.0,10,Jesse,,chow,1.0,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,chow,0.7202189999999999,1.0,Brabancon_griffon,0.0583653,1.0,Rottweiler,0.0551135,1.0
768609597686943744,1382,4580,2016-08-25 00:43:02+00:00,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,10.0,10,Lou,,basenji,1.0,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,basenji,0.183283,1.0,Italian_greyhound,0.136012,1.0,whippet,0.0601299,1.0
768596291618299904,1473,5592,2016-08-24 23:50:10+00:00,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,12.0,10,Oakley,,Great_Pyrenees,1.0,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,Great_Pyrenees,0.729745,1.0,golden_retriever,0.237961,1.0,Labrador_retriever,0.0209033,1.0
768193404517830656,4080,12157,2016-08-23 21:09:14+00:00,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,8.0,10,Gerald,doggo,Unknown,1.0,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,lion,0.396984,0.0,ram,0.30085100000000004,0.0,cheetah,0.094474,0.0
768193404517830656,4080,12157,2016-08-23 21:09:14+00:00,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,8.0,10,Gerald,,Unknown,1.0,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,lion,0.396984,0.0,ram,0.30085100000000004,0.0,cheetah,0.094474,0.0
767884188863397888,1634,5309,2016-08-23 00:40:31+00:00,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,10.0,10,Tito,,Unknown,3.0,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,coral_reef,0.32774000000000003,0.0,cliff,0.157182,0.0,lakeside,0.0488096,0.0
766793450729734144,1565,5650,2016-08-20 00:26:19+00:00,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,10.0,10,Rufus,,beagle,1.0,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,beagle,0.451697,1.0,basset,0.197513,1.0,bloodhound,0.07269860000000003,1.0
766693177336135680,918,4484,2016-08-19 17:47:52+00:00,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,11.0,10,Brudge,,Doberman,1.0,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,Doberman,0.948355,1.0,vizsla,0.015031999999999997,1.0,Rhodesian_ridgeback,0.00963084,1.0
766423258543644672,1825,6671,2016-08-18 23:55:18+00:00,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,9.0,10,Shadoe,,keeshond,2.0,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,keeshond,0.995823,1.0,Pomeranian,0.00389721,1.0,Norwegian_elkhound,0.000253109,1.0
766069199026450432,1003,4765,2016-08-18 00:28:24+00:00,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,12.0,10,Juno,,redbone,1.0,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,redbone,0.484855,1.0,beagle,0.4375270000000001,1.0,basset,0.0105854,1.0
765719909049503744,2475,8021,2016-08-17 01:20:27+00:00,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,12.0,10,Brat,,golden_retriever,1.0,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,golden_retriever,0.969518,1.0,Labrador_retriever,0.0216961,1.0,Border_terrier,0.00207455,1.0
765395769549590528,3127,20539,2016-08-16 03:52:26+00:00,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,13.0,10,my,,Pembroke,1.0,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,Pembroke,0.509491,1.0,Cardigan,0.330401,1.0,Shetland_sheepdog,0.0388749,1.0
765371061932261376,2475,7842,2016-08-16 02:14:15+00:00,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,11.0,10,Louie,,golden_retriever,2.0,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,golden_retriever,0.829456,1.0,Labrador_retriever,0.08937089999999999,1.0,kuvasz,0.0170275,1.0
765371061932261376,2475,7842,2016-08-16 02:14:15+00:00,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,11.0,10,Louie,pupper,golden_retriever,2.0,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,golden_retriever,0.829456,1.0,Labrador_retriever,0.08937089999999999,1.0,kuvasz,0.0170275,1.0
765222098633691136,3914,12902,2016-08-15 16:22:20+00:00,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,10.0,10,Gromit,,dalmatian,1.0,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,dalmatian,0.556595,1.0,whippet,0.151047,1.0,American_Staffordshire_terrier,0.0964355,1.0
764857477905154048,2029,7099,2016-08-14 16:13:27+00:00,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,12.0,10,Aubie,,Bernese_mountain_dog,1.0,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,Bernese_mountain_dog,0.7920590000000001,1.0,Appenzeller,0.155034,1.0,EntleBucher,0.038373800000000007,1.0
764259802650378240,1745,6718,2016-08-13 00:38:30+00:00,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,10.0,10,Kota,,German_shepherd,1.0,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,German_shepherd,0.973677,1.0,malinois,0.025949700000000003,1.0,kelpie,0.000191568,1.0
763183847194451968,1702,6004,2016-08-10 01:23:03+00:00,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,8.0,10,Clark,,miniature_poodle,1.0,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,miniature_poodle,0.354674,1.0,toy_poodle,0.338642,1.0,teddy,0.155828,0.0
762699858130116608,4190,13518,2016-08-08 17:19:51+00:00,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,11.0,10,Leela,,kelpie,1.0,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,kelpie,0.519047,1.0,German_shepherd,0.296069,1.0,dingo,0.0610053,0.0
762316489655476224,1298,5350,2016-08-07 15:56:28+00:00,This is Scout. He specializes in mid-air freeze frames. 11/10 https://t.co/sAHmwRtfSq,11.0,10,Scout,,Unknown,1.0,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,African_grey,0.270468,0.0,Madagascar_cat,0.0761865,0.0,television,0.0333058,0.0
762035686371364864,17919,35400,2016-08-06 21:20:40+00:00,This left me speechless. 14/10 heckin heroic af https://t.co/3td8P3o0mB,14.0,10,Unknown,,Unknown,1.0,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,home_theater,0.06315180000000001,0.0,cash_machine,0.0466921,0.0,theater_curtain,0.0462768,0.0
761976711479193600,2310,5992,2016-08-06 17:26:19+00:00,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,12.0,10,Shelby,,Labrador_retriever,3.0,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,Labrador_retriever,0.475552,1.0,Chesapeake_Bay_retriever,0.082898,1.0,Staffordshire_bullterrier,0.048464,1.0
761745352076779520,979,4707,2016-08-06 02:06:59+00:00,Guys.. we only rate dogs. Pls don't send any more pics of the Loch Ness Monster. Only send in dogs. Thank you. 11/10 https://t.co/obH5vMbm1j,11.0,10,Unknown,,Unknown,1.0,https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg,paddle,0.393118,0.0,canoe,0.17808800000000002,0.0,lakeside,0.0997126,0.0
761672994376806400,33421,55016,2016-08-05 21:19:27+00:00,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.co/EY8kEFuzK7,10.0,10,Unknown,,Unknown,1.0,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,gondola,0.318851,0.0,sea_lion,0.306525,0.0,pool_table,0.111565,0.0
761599872357261312,1336,4578,2016-08-05 16:28:54+00:00,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",11.0,10,Sephie,,Gordon_setter,1.0,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,Gordon_setter,0.240427,1.0,Saluki,0.224269,1.0,Doberman,0.12972999999999998,1.0
761334018830917632,1669,5792,2016-08-04 22:52:29+00:00,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,10.0,10,Bruce,,Norwegian_elkhound,1.0,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,Norwegian_elkhound,0.8229360000000001,1.0,malinois,0.08615249999999999,1.0,German_shepherd,0.06333290000000001,1.0
